2016	8	12	0	0	20	5	-	-10
2016	8	12	0	0	21	1	-	10
2016	8	12	0	0	53	3	1	10
2016	8	12	0	0	53	5	1	20
2016	8	12	0	0	55	4	1	10
2016	8	12	0	1	11	1	1	0
2016	8	12	0	1	15	1	1	10
2016	8	12	0	1	15	5	1	30
2016	8	12	0	1	16	1	1	5
2016	8	12	0	1	52	1	1	20
2016	8	12	0	2	1	3	1	15
2016	8	12	0	2	4	1	1	15
2016	8	12	0	2	11	4	1	20
2016	8	12	0	2	11	7	1	30
2016	8	12	0	2	12	2	1	30
2016	8	12	0	2	23	1	-	15
2016	8	12	0	2	23	5	1	5
